tmdbId,poster_path,poster_url
19833,/jL6txnziFSeEifQkqnPBtaPaiXU.jpg,https://image.tmdb.org/t/p/w500/jL6txnziFSeEifQkqnPBtaPaiXU.jpg
16869,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,https://image.tmdb.org/t/p/w500/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
18947,/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg,https://image.tmdb.org/t/p/w500/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg
16996,/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg,https://image.tmdb.org/t/p/w500/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg
16995,/mWsfeSFUM3NxWa62UrA9IIn240B.jpg,https://image.tmdb.org/t/p/w500/mWsfeSFUM3NxWa62UrA9IIn240B.jpg
15092,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,https://image.tmdb.org/t/p/w500/tzTC4EEvF0OPL63frEiogxL2T8M.jpg
21641,/ftlbCma6QoRiZgiflVmLuPKHrkq.jpg,https://image.tmdb.org/t/p/w500/ftlbCma6QoRiZgiflVmLuPKHrkq.jpg
18320,/iGyuReyij3bPCtzJdSjTR8PR0pa.jpg,https://image.tmdb.org/t/p/w500/iGyuReyij3bPCtzJdSjTR8PR0pa.jpg
17431,/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg,https://image.tmdb.org/t/p/w500/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg
2080,/yj8LbTju1p7CUJg7US2unSBk33s.jpg,https://image.tmdb.org/t/p/w500/yj8LbTju1p7CUJg7US2unSBk33s.jpg
21191,/dubZwiGWp6TwYNGYtyGEUC7XAin.jpg,https://image.tmdb.org/t/p/w500/dubZwiGWp6TwYNGYtyGEUC7XAin.jpg
13475,/lV5OpzAss1z06YNagOVap1I35mH.jpg,https://image.tmdb.org/t/p/w500/lV5OpzAss1z06YNagOVap1I35mH.jpg
15384,/h4WZHa5K941lAthsa29g0RFJJtV.jpg,https://image.tmdb.org/t/p/w500/h4WZHa5K941lAthsa29g0RFJJtV.jpg
11160,/oZjyq2RLgZ0ksDXDBudAqvOOwKl.jpg,https://image.tmdb.org/t/p/w500/oZjyq2RLgZ0ksDXDBudAqvOOwKl.jpg
